cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
1352010,187697,"EPAM Systems, Inc","Business Services",07may2020,47.82609,53.39547,2.929427,22,802,44
1108320,137874,"SMTC CORP","Electronic Equipment",07may2020,15.50388,16.86478,.8172362,20,681,33
917520,61181,"INTEGRA LIFESCIENCES HOLDINGS CORP","Medical Equipment",07may2020,21.68675,26.77784,1.364388,54,1943,99
8063,1823,"ASTRONICS CORP","Electrical Equipment",07may2020,10.13513,12.45711,.8973344,15,472,34
2178,1121,"ADAMS RESOURCES & ENERGY, INC","Wholesale",07may2020,11.2,12.83117,.7792208,14,494,30
1415404,179202,"EchoStar CORP","Electronic Equipment",07may2020,4.980843,6.287116,.348567,13,487,27
48039,5667,"HollyFrontier Corp","Petroleum and Natural Gas",07may2020,4.83871,6.206192,.3212617,12,425,22
1510295,186989,"Marathon Petroleum Corp","Petroleum and Natural Gas",07may2020,7.311321,9.097198,.475614,31,1052,55
1512762,21841,"Coherus BioSciences, Inc","Pharmaceutical Products",07may2020,4.700855,5.566761,.3361571,11,414,25
1437402,20645,"ARDELYX, INC","Pharmaceutical Products",07may2020,3.603604,2.768265,.1141552,4,97,4
103145,11124,"VEECO INSTRUMENTS INC","Machinery",07may2020,21.56863,27.62723,1.487112,22,836,45
1447599,23856,"FITBIT, INC","Electronic Equipment",07may2020,15.95092,18.55903,.8675972,26,984,46
1607716,21626,"Vivint Solar, Inc","Electrical Equipment",07may2020,11.65919,14.55829,.6310096,26,969,42
1590877,26146,"REGENXBIO Inc","Pharmaceutical Products",07may2020,14.05405,16.06658,.8141849,26,888,45
24491,3502,"COOPER TIRE & RUBBER CO","Automobiles and Trucks",07may2020,19.10112,22.62031,1.356795,34,1067,64
1047335,7741,"NATIONAL HEALTHCARE CORP","Healthcare",07may2020,11.9171,14.23265,.7820137,23,728,40
1556263,27392,"Syros Pharmaceuticals, Inc","Pharmaceutical Products",07may2020,5.555555,6.117755,.2529899,8,266,11
884269,62072,"ALPHA PRO TECH LTD","Rubber and Plastic Products",07may2020,9.84252,11.37834,.6610408,25,809,47
1280058,260893,"BLACKBAUD INC","Business Services",07may2020,7.063197,6.653524,.3573189,19,540,29
82811,9016,"REGAL BELOIT CORP","Electrical Equipment",07may2020,12.30769,17.87586,.9103448,16,648,33
1297989,162449,"ExlService Holdings, Inc","Business Services",07may2020,9.424084,12.88029,.4960317,18,779,30
789933,7938,"NACCO INDUSTRIES INC","Coal",07may2020,5.555555,11.94409,.4606099,13,752,29
817720,142814,"SYNAPTICS Inc","Electronic Equipment",07may2020,5.882353,8.38398,.4207574,10,538,27
1455684,27574,"TPI COMPOSITES, INC","Machinery",07may2020,5.681818,8.297756,.3940887,15,758,36
1704711,32528,"Funko, Inc","Recreational Products",07may2020,8.585858,10.30672,.5388229,17,746,39
1235468,166213,"LIQUIDITY SERVICES INC","Retail",07may2020,12.31884,16.01216,.8487459,34,1264,67
831547,63650,"SPECTRUM PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,4.854369,7.827648,.5385997,5,218,15
813828,13714,"ViacomCBS Inc","Telecommunications",07may2020,7.619048,13.11374,.3808543,24,1274,37
1136893,165993,"Fidelity National Information Services, Inc","Business Services",07may2020,11.52074,12.94941,.8431435,25,814,53
1590976,19391,"MALIBU BOATS, INC","Shipbuilding, Railroad Eq",07may2020,11.01928,13.40407,.6366723,40,1579,75
1358403,22258,"BELLICUM PHARMACEUTICALS, INC","Pharmaceutical Products",07may2020,8.791209,8.74552,.609319,8,244,17
1501585,186310,"HUNTINGTON INGALLS INDUSTRIES, INC","Shipbuilding, Railroad Eq",07may2020,5.747127,6.135752,.4251098,15,433,30
1159281,146500,"FIVE STAR SENIOR LIVING INC","Healthcare",07may2020,15.97938,17.20293,.971647,31,1080,61
1672013,27575,"Acushnet Holdings Corp","Recreational Products",07may2020,15.81921,19.4274,1.245585,28,1045,67
1320695,163983,"TreeHouse Foods, Inc","Food",07may2020,12.4183,18.4087,1.066553,19,863,50
1479290,19471,"Revance Therapeutics, Inc","Pharmaceutical Products",07may2020,10.03861,9.995148,.6671519,26,824,55
1237831,171002,"GLOBUS MEDICAL INC","Medical Equipment",07may2020,9.166667,14.32672,.6263048,11,549,24
1705843,32193,"Calyxt, Inc","Pharmaceutical Products",07may2020,13.37209,16.04158,.9376274,23,787,46
1610682,21628,"USD Partners LP","Transportation",07may2020,3.834808,4.229101,.2760252,13,429,28
896262,30612,"AMEDISYS INC","Healthcare",07may2020,18.23899,23.05882,.9625669,29,1078,45
1120914,144437,"PDF SOLUTIONS INC","Business Services",07may2020,5.586592,8.406459,.2983503,10,479,17
1300699,31405,"Athenex, Inc","Pharmaceutical Products",07may2020,6.57277,7.406837,.4311672,14,481,28
1525287,187709,"Sprague Resources LP","Wholesale",07may2020,4.366812,8.539294,.3471258,10,615,25
1644440,26812,"GCP Applied Technologies Inc","Chemicals",07may2020,7.563025,12.87076,.6753178,18,972,51
1669811,27803,"Donnelley Financial Solutions, Inc","Business Services",07may2020,7.067138,7.015881,.5451529,20,592,46
1447669,27364,"TWILIO INC","Business Services",07may2020,5.333333,5.822499,.3674392,12,412,26
1356949,174119,"Houston Wire & Cable CO","Wholesale",08may2020,7.8125,8.649289,.7109005,5,146,12
1058290,111864,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Business Services",08may2020,16.24549,19.80783,.9840241,45,1711,85
1792580,11781,"Ovintiv Inc","Petroleum and Natural Gas",08may2020,3.416149,4.757757,.2504083,11,437,23
1594466,20298,"Parsley Energy, Inc","Petroleum and Natural Gas",08may2020,6.967213,7.487437,.3015075,17,596,24
727207,21118,"Accelerate Diagnostics, Inc","Pharmaceutical Products",08may2020,17.82946,21.29317,1.272397,23,820,49
1492658,143421,"Wright Medical Group N V","Medical Equipment",08may2020,13.76147,14.38386,.8444254,30,1005,59
77159,8440,"PENN VIRGINIA CORP","Petroleum and Natural Gas",08may2020,5.220883,6.83435,.355691,13,538,28
1564902,186392,"SeaWorld Entertainment, Inc","Entertainment",08may2020,12.5,13.58546,.8440188,24,837,52
1061983,158563,"CYTOKINETICS INC","Pharmaceutical Products",08may2020,12.06897,15.12218,.6846889,35,1281,58
1163739,1661,"NABORS INDUSTRIES LTD","Petroleum and Natural Gas",08may2020,4.294478,5.770568,.2780997,7,249,12
1704720,20960,"Cannae Holdings, Inc","Restaurants, Hotel, Mc'el",08may2020,9.62963,13.59941,.6405519,13,552,26
310354,10008,"STANDEX INTERNATIONAL CORP DE","Machinery",08may2020,9.701492,16.56797,.5658639,26,1259,43
864749,22815,"TRIMBLE INC","Measuring and Control Equity",08may2020,9.478673,12.19176,.7415072,20,707,43
1393434,21015,"OCULAR THERAPEUTIX, INC","Pharmaceutical Products",08may2020,7.322176,10.77181,.5503356,35,1605,82
1671013,264397,"Cardtronics plc","Business Services",08may2020,11.55779,15.09434,.7718697,23,880,45
1726173,3424,"Biglari Holdings Inc","Restaurants, Hotel, Mc'el",08may2020,6.086957,5.590851,.5506141,7,132,13
1293818,23241,"OPGEN INC","Pharmaceutical Products",08may2020,11.51079,11.71466,.6544502,16,537,30
1315255,163768,"GTT Communications, Inc","Telecommunications",08may2020,8.5,7.977947,.5513216,17,492,34
926282,30576,"ADTRAN INC","Electronic Equipment",08may2020,8.187135,10.05803,.5415861,14,520,28
821026,1659,"Andersons, Inc","Wholesale",08may2020,11.71875,14.63193,.8785217,15,483,29
891103,26061,"IAC INTERACTIVECORP","Business Services",08may2020,7.692307,9.546419,.4040812,22,945,40
63296,30477,"MATTHEWS INTERNATIONAL CORP","Printing and Publishing",08may2020,6.153846,8.888292,.4833512,16,662,36
1591698,19730,"Paylocity Holding Corp","Business Services",08may2020,12.18274,15.84608,.8569988,24,943,51
1124804,181104,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC","Business Services",08may2020,6.282722,12.80547,.5050505,12,786,31
45876,5496,"HARSCO CORP","Steel Works Etc",08may2020,14.59854,22.80026,1.412974,20,1065,66
77877,8512,"PDC ENERGY, INC","Petroleum and Natural Gas",08may2020,2.888087,3.450246,.1256712,8,302,11
49826,5878,"ILLINOIS TOOL WORKS INC","Machinery",08may2020,9.349593,19.39147,.7424662,23,1332,51
1530950,170527,"Post Holdings, Inc","Food",08may2020,14.44867,18.64936,.9012257,38,1552,75
1575189,26381,"Match Group, Inc","Business Services",08may2020,8.474576,10.22686,.4573728,15,559,25
1539029,26798,"Clearside Biomedical, Inc","Pharmaceutical Products",08may2020,9.359606,12.38525,.5267118,19,823,35
944148,31752,"CBIZ, Inc","Business Services",08may2020,10,11.53103,.5582994,16,537,26
1124941,160598,"BEACON ROOFING SUPPLY INC","Wholesale",08may2020,6.302521,8.675004,.5540605,15,548,35
1591588,19172,"A-Mark Precious Metals, Inc","Wholesale",08may2020,.9345794,1.329606,.0954589,5,195,14
1701108,32525,"Spero Therapeutics, Inc","Pharmaceutical Products",08may2020,7.2,7.86476,.4726127,18,649,39
1647513,26411,"Noble Midstream Partners LP","Transportation",08may2020,8.256881,9.788312,.506604,18,541,28
1514705,186773,"SunCoke Energy, Inc","Steel Works Etc",08may2020,8.2397,11.35174,.6831396,22,781,47
1038357,14359,"PIONEER NATURAL RESOURCES CO","Petroleum and Natural Gas",08may2020,14.28571,19.59241,1.089588,19,971,54
1200375,179841,"CODEXIS, INC","Pharmaceutical Products",08may2020,10.05917,12.6624,.727167,34,1306,75
729580,2124,"BEL FUSE INC NJ","Electronic Equipment",08may2020,13.33333,14.05496,.7342144,22,670,35
1426800,185289,"ASSEMBLY BIOSCIENCES, INC","Pharmaceutical Products",08may2020,14.49275,16.00101,.9858443,20,633,39
1574596,18171,"New Home Co Inc","Construction",08may2020,8.985507,10.75648,.537824,31,1220,61
1669779,19071,"Camping World Holdings, Inc","Retail",08may2020,5.172414,5.932292,.3249135,15,566,31
842162,16477,"LEAR CORP","Business Supplies",08may2020,11.91336,12.79727,.8934437,33,974,68
1370450,175654,"Willdan Group, Inc","Business Services",08may2020,16.47059,19.2556,1.082415,28,1014,57
779152,11811,"HENRY JACK & ASSOCIATES INC","Computers",08may2020,10.11236,11.1428,.5907517,18,547,29
867773,165051,"SUNPOWER CORP","Electronic Equipment",08may2020,11.78344,12.1017,.7415859,37,1485,91
1160958,185112,"INPHI Corp","Electronic Equipment",08may2020,12.06897,20.07653,.8673469,14,787,34
1604821,24176,"Natera, Inc","Healthcare",08may2020,6.382979,8.514986,.4904632,15,625,36
906709,30137,"NEKTAR THERAPEUTICS","Pharmaceutical Products",08may2020,10.66282,12.41527,.7358187,74,2784,165
1070494,141846,"ACADIA PHARMACEUTICALS INC","Pharmaceutical Products",08may2020,12.42938,16.33452,.6761566,22,918,38
793733,12392,"SKYWEST INC","Transportation",08may2020,15.16854,22.81439,.8910558,27,1357,53
1600470,20513,"Montage Resources Corp","Petroleum and Natural Gas",08may2020,4.225352,4.907976,.3618059,9,312,23
1644406,25424,"Hostess Brands, Inc","Food",08may2020,10,12.84404,.8094981,7,238,15
1124524,162146,"Cryoport, Inc","Medical Equipment",08may2020,11.42857,13.05477,.7144403,16,603,33
1509589,187698,"Bonanza Creek Energy, Inc","Petroleum and Natural Gas",08may2020,4,6.150743,.6554071,6,244,26
1705110,32502,"ANGI Homeservices Inc","Business Services",08may2020,9.316771,14.06525,.6446571,15,720,33
883984,25110,"ICU MEDICAL INC DE","Medical Equipment",08may2020,13.39713,13.31371,.9322866,28,814,57
883945,25069,"USA TRUCK INC","Transportation",08may2020,6,5.804012,.4439329,12,353,27
742278,8901,"RPC INC","Petroleum and Natural Gas",08may2020,1.863354,3.492186,.0964692,3,181,5
1286225,184797,"RealPage, Inc","Business Services",08may2020,5.629139,8.166391,.412444,17,693,35
27996,3863,"DELUXE CORP","Printing and Publishing",08may2020,17.08185,20.74556,1.029586,48,1753,87
1606745,20699,"Liberty TripAdvisor Holdings, Inc","Business Services",08may2020,20.83333,28.08761,1.398859,35,1526,76
14195,2393,"BRIGGS & STRATTON CORP","Machinery",08may2020,13.02083,15.65342,.6063507,25,981,38
1037646,65772,"METTLER TOLEDO INTERNATIONAL INC","Measuring and Control Equity",08may2020,17.68707,19.79925,1.079046,26,789,43
1062231,117861,"AMERICAN AXLE & MANUFACTURING HOLDINGS INC","Automobiles and Trucks",08may2020,13.63636,17.09894,.6404099,27,1068,40
1428875,20089,"SERVICEMASTER GLOBAL HOLDINGS INC","Business Services",08may2020,9.558824,12.77324,.4608902,26,970,35
9389,1988,"BALL Corp","Shipping Containers",08may2020,4.72973,3.513629,.2555366,7,165,12
1708301,32413,"BP Midstream Partners LP","Transportation",08may2020,11.32076,14.72254,.5986086,24,910,37
1093691,125604,"PLUG POWER INC","Electronic Equipment",08may2020,2.57732,3.060895,.1130674,10,379,14
1527599,32365,"SYNLOGIC, INC","Pharmaceutical Products",08may2020,13.29787,13.63293,.7741692,25,722,41
880266,25180,"AGCO CORP DE","Machinery",08may2020,8.695652,9.611027,.5853474,18,509,31
874499,26069,"GULFPORT ENERGY CORP","Petroleum and Natural Gas",08may2020,9.883721,13.29266,.6470697,17,719,35
1324272,163891,"Ruths Hospitality Group, Inc","Restaurants, Hotel, Mc'el",08may2020,11.76471,17.19902,.7147644,16,770,32
34563,4579,"FARMER BROTHERS CO","Food",08may2020,14.42308,20.92689,1.180196,30,1454,82
1494582,27977,"BOSTON OMAHA Corp","Business Services",08may2020,8.77193,9.618574,.5196241,25,870,47
1511737,187462,"Ubiquiti Inc","Electronic Equipment",08may2020,6.598985,10.80592,.625,13,657,38
1580905,19516,"Installed Building Products, Inc","Construction",08may2020,17.45283,21.99603,1.092354,37,1329,66
1020710,64223,"DXP ENTERPRISES INC","Wholesale",08may2020,13.7931,20.77612,.6865672,16,696,23
1158114,18564,"APPLIED OPTOELECTRONICS, INC","Electronic Equipment",08may2020,2.836879,2.515436,.2058084,4,110,9
1579214,30998,"Emerald Holding, Inc","Business Services",08may2020,12.17949,12.87222,.6313607,38,1366,67
1438423,28087,"EVERSPIN TECHNOLOGIES INC","Electronic Equipment",08may2020,5.319149,5.924413,.3745318,5,174,11
1474439,184101,"Telenav, Inc","Telecommunications",08may2020,6.344411,8.336463,.4224559,21,888,45
1142417,149177,"NEXSTAR MEDIA GROUP, INC","Telecommunications",08may2020,10.59908,14.30853,.9184081,23,1075,69
1158463,147305,"JETBLUE AIRWAYS CORP","Transportation",08may2020,11.31387,15.62415,.8057908,31,1144,59
1114483,140073,"Integer Holdings Corp","Medical Equipment",08may2020,9.917356,12.60719,.7823078,24,838,52
58492,6649,"LEGGETT & PLATT INC","Consumer Goods",08may2020,12.04819,15.18185,.7896786,40,1365,71
78890,28590,"BRINKS CO","Business Services",08may2020,6.299212,8.384911,.4862953,16,569,33
1680062,32638,"ACM Research, Inc","Machinery",08may2020,5.462185,4.798928,.3619303,13,358,27
884624,28380,"Orthofix Medical Inc","Medical Equipment",08may2020,16.66667,22.43108,1.159148,20,716,37
1031203,65718,"GROUP 1 AUTOMOTIVE INC","Retail",08may2020,12.76596,12.70796,.8613569,36,1077,73
1070423,116029,"PLAINS ALL AMERICAN PIPELINE LP","Wholesale",08may2020,3.988604,5.379865,.2432635,14,575,26
1580808,19849,"A10 Networks, Inc","Computers",08may2020,6.024096,7.720758,.554785,10,334,24
798354,12635,"FISERV INC","Business Services",08may2020,6.222222,13.19367,.5965594,14,951,43
7039,1712,"TRECORA RESOURCES","Petroleum and Natural Gas",08may2020,10.29412,16.92186,.7391763,14,641,28
95552,10195,"SUPERIOR INDUSTRIES INTERNATIONAL INC","Automobiles and Trucks",08may2020,15.29412,19.52555,.8941606,26,1070,49
1117297,184263,"QUINSTREET, INC","Business Services",08may2020,1.156069,1.702933,.1135289,2,90,6
1038133,65011,"HESKA CORP","Pharmaceutical Products",08may2020,4.929577,7.480315,.2706693,7,304,11
1071255,117036,"GOLDEN ENTERTAINMENT, INC","Entertainment",08may2020,13.72549,20.29568,1.003833,21,1112,55
1671933,27885,"Trade Desk, Inc","Business Services",08may2020,7.142857,11.94185,.4413292,9,460,17
1002517,61685,"Nuance Communications, Inc","Business Services",08may2020,3.956835,4.203013,.2907745,11,318,22
1381531,176760,"Domtar CORP","Business Supplies",08may2020,11.92661,13.81266,.8964508,26,755,49
1519061,187551,"Trinseo S A","Chemicals",08may2020,8.556149,9.244144,.5322924,16,521,30
1383312,176928,"BROADRIDGE FINANCIAL SOLUTIONS, INC","Computers",08may2020,7.630522,9.835616,.5342466,19,718,39
1650664,26874,"Editas Medicine, Inc","Pharmaceutical Products",08may2020,7.236842,9.76201,.4847951,11,443,22
1694426,166563,"Delek US Holdings, Inc","Petroleum and Natural Gas",08may2020,6.10687,8.474714,.3996737,24,1039,49
854775,16710,"DIGI INTERNATIONAL INC","Computers",08may2020,11.58537,17.42579,.70247,19,769,31
1677703,28719,"CONDUENT Inc","Business Services",08may2020,21.4876,25.3718,1.279001,26,853,43
70487,65587,"NATIONAL RESEARCH CORP","Business Services",08may2020,5.072464,4.897436,.2820513,7,191,11
1086600,122915,"ALLIANCE RESOURCE PARTNERS LP","Coal",08may2020,8.796296,10,.6033183,19,663,40
1261654,156633,"UNIVERSAL TECHNICAL INSTITUTE INC","Personal Services",08may2020,6.422019,9.559214,.3009382,14,540,17
886163,25937,"LIGAND PHARMACEUTICALS INC","Pharmaceutical Products",08may2020,15.89404,20.73788,.9886665,24,860,41
61986,6994,"MANITOWOC CO INC","Machinery",08may2020,9.459459,9.712133,.6187786,14,361,23
1169988,186288,"BOINGO WIRELESS, INC","Telecommunications",08may2020,3.773585,4.752439,.2891218,6,263,16
1768224,32715,"Arcturus Therapeutics Holdings Inc","Pharmaceutical Products",08may2020,3.669725,4.811119,.2494654,4,135,7
1442836,31628,"Mersana Therapeutics, Inc","Pharmaceutical Products",08may2020,4.819277,5.206221,.4056795,8,231,18
1388658,28367,"iRhythm Technologies, Inc","Medical Equipment",08may2020,11.96581,11.15329,.6715329,14,382,23
72207,7912,"NOBLE ENERGY INC","Petroleum and Natural Gas",08may2020,9.278351,10.32631,.6058103,27,750,44
1274494,175404,"FIRST SOLAR, INC","Electronic Equipment",08may2020,7.063197,13.61972,.4414298,19,1265,41
1337298,287462,"FutureFuel Corp","Chemicals",08may2020,11.94969,12.47963,.7683353,19,536,33
892482,25915,"Qumu Corp","Business Services",08may2020,18.9781,35.11856,.8789861,26,1718,43
1597033,19649,"Sabre Corp","Business Services",08may2020,13.28125,19.3286,.6874427,34,1687,60
1560327,24501,"Rapid7, Inc","Business Services",08may2020,4.621849,6.345277,.2605863,11,487,20
866706,23224,"ESCO TECHNOLOGIES INC","Measuring and Control Equity",08may2020,15.25424,20.36058,.6730769,18,847,28
1651561,26788,"Tabula Rasa HealthCare, Inc","Business Services",08may2020,5.416667,7.649781,.4114168,13,595,32
101984,27828,"UNIVERSAL ELECTRONICS INC","Recreational Products",08may2020,17.5,27.76989,1.089015,21,1173,46
1082923,121673,"STAMPS COM INC","Business Services",08may2020,5.392157,8.383903,.3513255,11,525,22
1052595,109079,"Red Lion Hotels CORP","Restaurants, Hotel, Mc'el",08may2020,14.28571,22.27696,1.067323,17,814,39
12208,2220,"BIO-RAD LABORATORIES, INC","Measuring and Control Equity",08may2020,9.62963,9.098452,.6084071,13,329,22
1355096,174147,"Qurate Retail, Inc","Retail",08may2020,14.28571,17.89436,.9162774,26,996,51
1401708,18009,"NanoString Technologies Inc","Pharmaceutical Products",08may2020,7.5,8.399529,.4413063,15,571,30
1638290,24911,"MasterCraft Boat Holdings, Inc","Shipbuilding, Railroad Eq",08may2020,15,21.47963,1.346633,30,1292,81
1001115,65896,"GEOSPACE TECHNOLOGIES CORP","Measuring and Control Equity",08may2020,3.555556,5.095259,.2806085,8,345,19
56047,6461,"KIRBY CORP","Transportation",08may2020,5.019305,7.790164,.2622951,13,594,20
1050915,66446,"QUANTA SERVICES, INC","Construction",08may2020,9.387755,12.31802,.7722496,46,1946,122
1339605,165856,"H&E Equipment Services, Inc","Wholesale",08may2020,5.405406,6.496961,.3039514,14,513,24
1058811,126318,"IMMERSION CORP","Business Services",08may2020,12.14286,22.33636,.8257805,17,1109,41
1158172,177780,"COMSCORE, INC","Business Services",08may2020,11.16071,12.58741,.6013986,25,900,43
1303313,162404,"LHC Group, Inc","Healthcare",08may2020,21.13821,26.81094,1.14217,26,892,38
1326732,18938,"Xencor Inc","Pharmaceutical Products",08may2020,18.30986,21.97088,1.430057,26,845,55
1095315,126718,"PFSWEB INC","Business Services",08may2020,15.21739,15.94062,.7544415,21,655,31
1323468,163935,"GLOBAL PARTNERS LP","Wholesale",08may2020,10.72261,13.14107,.5946187,46,1768,80
813762,13709,"ICAHN ENTERPRISES L P","Miscellaneous",08may2020,4.435484,4.671257,.2835156,11,346,21
1564708,18043,"NEWS CORP","Printing and Publishing",08may2020,5.524862,5.912028,.5487211,20,668,62
1668673,32219,"PetIQ, Inc","Pharmaceutical Products",08may2020,9.923664,12.47289,.8947939,13,460,33
1001385,61635,"NORTHWEST PIPE CO","Steel Works Etc",08may2020,10,16.76301,.8407777,12,638,32
1526520,199356,"TripAdvisor, Inc","Business Services",08may2020,15.25424,20.02125,.936836,45,2073,97
1299130,185419,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC","Measuring and Control Equity",08may2020,13.51351,12.86581,.738202,15,488,28
1141103,144396,"CROSS COUNTRY HEALTHCARE INC","Business Services",08may2020,8.823529,10.56017,.5628518,12,394,21
704415,24396,"TIVITY HEALTH, INC","Healthcare",08may2020,9.765625,15.10766,.9330143,25,1263,78
1069183,143912,"AXON ENTERPRISE, INC","Defense",08may2020,6.077348,6.407459,.3967467,11,323,20
1708055,135965,"Ribbon Communications Inc","Computers",08may2020,5.343512,5.375206,.3999059,14,457,34
1120370,179249,"BROADWIND, INC","Machinery",08may2020,7.070707,19.29178,.7365439,7,681,26
926326,142956,"OMNICELL, Inc","Computers",08may2020,17.03297,18.12014,1.141817,31,1095,69
1534992,187833,"Fiesta Restaurant Group, Inc","Restaurants, Hotel, Mc'el",08may2020,8.928572,11.90112,.4999306,20,857,36
1123494,141469,"HARVARD BIOSCIENCE INC","Measuring and Control Equity",08may2020,13.74046,22.63539,.7736461,18,907,31
1505155,22040,"Upland Software, Inc","Business Services",08may2020,7.329843,7.882614,.52892,14,462,31
1539838,170750,"Diamondback Energy, Inc","Petroleum and Natural Gas",08may2020,3.053435,3.132171,.2065168,8,273,18
794172,12433,"MERIDIAN BIOSCIENCE INC","Pharmaceutical Products",08may2020,13.33333,14.3699,1.359927,22,634,60
1145197,177227,"INSULET CORP","Medical Equipment",08may2020,6.338028,8.787953,.5183905,9,356,21
1212458,170335,"PROOFPOINT INC","Business Services",08may2020,6.147541,7.194924,.4724622,15,533,35
1174922,149318,"WYNN RESORTS LTD","Entertainment",08may2020,12.34043,16.99845,1.115347,29,1204,79
1109116,137943,"ENTRAVISION COMMUNICATIONS CORP","Telecommunications",08may2020,11.66078,15.47644,.7077963,33,1465,67
914156,29449,"UFP TECHNOLOGIES INC","Rubber and Plastic Products",08may2020,13.82114,29.02164,1.152399,17,1234,49
1040161,135044,"PIXELWORKS, INC","Electronic Equipment",08may2020,13.72549,20.76668,.8753396,14,688,29
945983,61028,"Wayside Technology Group, Inc","Wholesale",08may2020,3.703704,4.908789,.331675,7,296,20
1437352,27874,"EVERBRIDGE, INC","Business Services",08may2020,7.804878,8.259717,.4416961,16,561,30
1167419,148170,"Riot Blockchain, Inc","Business Services",08may2020,2.040816,2.46705,.168976,2,73,5
1102934,133726,"CABOT MICROELECTRONICS CORP","Chemicals",08may2020,5.732484,13.47323,.313787,9,687,16
1345016,196268,"YELP INC","Business Services",08may2020,15.9204,18.11594,.7403907,32,1150,47
1101680,28071,"DASAN ZHONE SOLUTIONS INC","Electronic Equipment",11may2020,8.75,13.04689,.6866784,14,665,35
1657853,5600,"HERTZ GLOBAL HOLDINGS, INC","Business Services",11may2020,12.58065,14.43682,.7539102,39,1283,67
1142750,144520,"AMN HEALTHCARE SERVICES INC","Business Services",11may2020,16.66667,17.97096,1.097734,30,1015,62
3545,1266,"ALICO, INC","Agriculture",11may2020,6.428571,15.03074,.5750545,9,758,29
850429,15459,"TREDEGAR CORP","Rubber and Plastic Products",11may2020,18.35749,23.21337,.9380863,38,1361,55
1084048,122172,"J2 GLOBAL, INC","Business Services",11may2020,5.288462,7.680465,.4618542,11,449,27
912752,60800,"SINCLAIR BROADCAST GROUP INC","Telecommunications",11may2020,14.15929,15.311,1.003241,32,992,65
1365038,185703,"LEAF GROUP LTD","Business Services",11may2020,5.821918,6.712433,.2942138,17,616,27
1078271,119574,"EXTREME NETWORKS INC","Computers",11may2020,4.044117,5.544278,.3298655,11,437,26
1371489,176251,"Information Services Group Inc","Business Services",11may2020,8.571428,12.19388,.6887755,12,478,27
54381,6326,"KAMAN Corp","Aircraft",11may2020,11.25541,14.65361,.7530121,26,973,50
351789,4275,"ELECTRO SENSORS INC","Measuring and Control Equity",11may2020,10.16949,12.5149,.8939213,6,210,15
1289460,160376,"Texas Roadhouse, Inc","Restaurants, Hotel, Mc'el",11may2020,12.76596,13.15106,.6698565,36,962,49
1346830,19154,"Cara Therapeutics, Inc","Pharmaceutical Products",11may2020,6.52921,7.219944,.30218,19,669,28
1710583,32469,"Switch, Inc","Business Services",11may2020,4.504505,4.592071,.3826726,10,300,25
778946,11877,"BLUEGREEN VACATIONS CORP","Restaurants, Hotel, Mc'el",11may2020,11.23288,16.17706,.917505,41,2010,114
876523,24430,"EZCORP INC","Retail",11may2020,10.34483,12.56189,.62351,21,685,34
1112920,147340,"GLOBALSCAPE INC","Business Services",11may2020,1.95122,3.360688,.1953888,4,172,10
1534675,170765,"Tecnoglass Inc","Construction Materials",11may2020,9.090909,10.40052,.4521964,9,322,14
51253,6078,"INTERNATIONAL FLAVORS & FRAGRANCES INC","Chemicals",11may2020,13.14741,16.25854,.8542141,33,1142,60
1144980,144640,"ASBURY AUTOMOTIVE GROUP INC","Retail",11may2020,9.055119,9.815951,.5427088,23,832,46
35214,4622,"FERRO CORP","Chemicals",11may2020,13.33333,16.09925,.7789959,16,558,27
29002,3969,"DIODES INC DEL","Electronic Equipment",11may2020,9.5,10.77377,.6245663,19,621,36
1638833,25898,"Surgery Partners, Inc","Healthcare",11may2020,18.23529,26.6766,1.061848,31,1432,57
1036044,65552,"Identiv, Inc","Computers",11may2020,3.870968,3.832616,.1955417,6,196,10
1116463,12915,"ORASURE TECHNOLOGIES INC","Pharmaceutical Products",11may2020,19.58042,31.45098,1.137255,28,1604,58
1595097,22035,"Corbus Pharmaceuticals Holdings, Inc","Pharmaceutical Products",11may2020,6.735751,5.891901,.3570849,13,363,22
16040,2593,"CABOT CORP","Chemicals",11may2020,11.79039,17.58814,.6504488,27,1352,50
1201792,178797,"AMERICAN PUBLIC EDUCATION INC","Personal Services",11may2020,15.10204,15.16291,.8911167,37,1089,64
1296435,162264,"Neenah Inc","Business Supplies",11may2020,16.90141,20.61881,1.064356,24,833,43
818479,13700,"DENTSPLY SIRONA Inc","Medical Equipment",11may2020,13.3829,16.28837,.9421842,36,1141,66
1637558,23537,"CONSOL Coal Resources LP","Coal",11may2020,12.8866,15.62158,.7838134,25,857,43
1410098,183945,"CorMedix Inc","Pharmaceutical Products",11may2020,4.166667,6.053177,.150858,7,321,8
1398659,177983,"Genpact LTD","Business Services",11may2020,11.11111,13.36563,.8549444,23,938,60
1006837,63952,"HC2 HOLDINGS, INC","Construction Materials",11may2020,8.965517,9.925711,.5820633,39,1296,76
1562476,16653,"Taylor Morrison Home Corp","Construction",11may2020,8.219178,10.91963,.5326649,18,697,34
