cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
1556263,27392,"Syros Pharmaceuticals, Inc","Pharmaceutical Products",07may2020,6.007752,9.057724,.4454619,31,1464,72
1688476,29524,"NEXTIER OILFIELD SOLUTIONS INC","Petroleum and Natural Gas",07may2020,4.661654,6.785048,.4035716,31,1345,80
1652130,27155,"Intellia Therapeutics, Inc","Pharmaceutical Products",07may2020,4.860187,6.235007,.2752763,73,3171,140
50493,12972,"INGLES MARKETS INC","Retail",07may2020,3.88601,3.494852,.2361387,15,370,25
879407,28806,"ARROWHEAD PHARMACEUTICALS, INC","Pharmaceutical Products",07may2020,8,9.019096,.5675282,38,1176,74
885590,29955,"Bausch Health Companies Inc","Pharmaceutical Products",07may2020,9.636871,13.51573,.6395087,138,6911,327
1046568,66379,"PERDOCEO EDUCATION Corp","Personal Services",07may2020,5.06536,6.978957,.3330866,31,1320,63
1672013,27575,"Acushnet Holdings Corp","Recreational Products",07may2020,13.45756,16.90828,1.096104,65,2391,155
71691,7866,"NEW YORK TIMES CO","Printing and Publishing",07may2020,8.219178,10.12407,.674938,30,1020,68
1377121,27670,"Protagonist Therapeutics, Inc","Pharmaceutical Products",07may2020,3.837799,5.098688,.2872177,53,2219,125
1180145,179413,"Cardiovascular Systems Inc","Medical Equipment",07may2020,15.2439,24.89829,1.121056,50,2754,124
1525287,187709,"Sprague Resources LP","Wholesale",07may2020,4.074074,7.146963,.3832152,22,1119,60
1085869,122394,"PERFICIENT INC","Business Services",07may2020,5.813953,7.72035,.4941672,25,953,61
1633917,24616,"PayPal Holdings, Inc","Business Services",07may2020,5.324074,6.394872,.3242156,46,1716,87
1328143,20042,"Adamas Pharmaceuticals Inc","Pharmaceutical Products",07may2020,9.529277,11.47161,.56219,83,3122,153
1501585,186310,"HUNTINGTON INGALLS INDUSTRIES, INC","Shipbuilding, Railroad Eq",07may2020,5.638474,6.179944,.4555536,34,1031,76
1220754,154758,"PROVIDENCE SERVICE CORP","Transportation",07may2020,7.161125,11.97816,.6299874,28,1426,75
105418,11343,"WEIS MARKETS INC","Retail",07may2020,19.47368,19.57211,1.664025,37,988,84
1403752,31059,"Zymeworks Inc","Pharmaceutical Products",07may2020,4.014084,4.541526,.2660784,57,1997,117
917520,61181,"INTEGRA LIFESCIENCES HOLDINGS CORP","Medical Equipment",07may2020,12.25296,15.3766,.8142783,93,3248,172
1538849,15212,"CrossAmerica Partners LP","Wholesale",07may2020,5.681818,5.91224,.4561201,35,1024,79
1325618,20945,"IRADIMED CORP","Medical Equipment",07may2020,6.402439,7.100876,.3793546,42,1329,71
1300699,31405,"Athenex, Inc","Pharmaceutical Products",07may2020,6.206897,7.417469,.4488277,36,1256,76
100726,10839,"UNIFI INC","Textiles",07may2020,5.096661,5.305156,.3927436,29,851,63
1434588,180083,"Grand Canyon Education, Inc","Personal Services",07may2020,6.391753,7.35685,.5675695,31,1024,79
1140859,31673,"AMERISOURCEBERGEN CORP","Wholesale",07may2020,8.471074,14.4494,.4837683,41,2270,76
910406,29609,"HAIN CELESTIAL GROUP INC","Food",07may2020,6.518724,8.770743,.4193723,47,1945,93
912766,26305,"LAUREATE EDUCATION, INC","Personal Services",07may2020,5.92417,8.141809,.4952861,50,1874,114
1235468,166213,"LIQUIDITY SERVICES INC","Retail",07may2020,12.23709,16.68024,.9029192,64,2457,133
1503274,32792,"Quanterix Corp","Medical Equipment",07may2020,2.713988,3.481219,.1447492,13,481,20
1701732,32530,"Altair Engineering Inc","Business Services",07may2020,9.497207,10.66337,.7032884,51,1683,111
884269,62072,"ALPHA PRO TECH LTD","Rubber and Plastic Products",07may2020,10.44083,12.62643,.7504078,45,1548,92
809248,176249,"CARROLS RESTAURANT GROUP, INC","Restaurants, Hotel, Mc'el",07may2020,8.163265,8.41424,.4854369,48,1664,96
813828,13714,"ViacomCBS Inc","Telecommunications",07may2020,6.741573,10.72348,.4150686,42,2041,79
1396814,185836,"Pacira BioSciences, Inc","Pharmaceutical Products",07may2020,8.545455,11.59167,.7416179,47,1860,119
769520,13570,"MIDDLEBY CORP","Machinery",07may2020,6.71141,9.196693,.4734772,30,1146,59
1598428,20011,"TimkenSteel Corp","Steel Works Etc",07may2020,7.017544,8.71412,.5277385,20,677,41
1567514,19412,"Intra-Cellular Therapies, Inc","Pharmaceutical Products",07may2020,5.43131,6.300871,.4667312,34,1107,82
1370637,23238,"ETSY INC","Business Services",07may2020,6.073944,6.829372,.3373655,69,2247,111
1001082,60900,"DISH Network CORP","Telecommunications",07may2020,3.289094,3.448336,.1853199,57,1991,107
1501989,26112,"CytomX Therapeutics, Inc","Pharmaceutical Products",07may2020,4.923077,6.605083,.3326301,80,3475,175
1494259,32541,"CarGurus, Inc","Business Services",07may2020,10.82737,13.66408,.7119369,106,4280,223
1705843,32193,"Calyxt, Inc","Pharmaceutical Products",07may2020,12.03704,17.66035,1.000861,39,1641,93
1103021,148219,"BIODELIVERY SCIENCES INTERNATIONAL INC","Pharmaceutical Products",07may2020,4.491726,5.016413,.3282552,19,596,39
763744,11796,"LCI INDUSTRIES","Automobiles and Trucks",07may2020,14.89362,20.50089,1.147554,63,2644,148
1297989,162449,"ExlService Holdings, Inc","Business Services",07may2020,6.428571,8.933047,.4415801,36,1497,74
889971,62217,"LIGHTPATH TECHNOLOGIES INC","Measuring and Control Equity",07may2020,6.187625,8.885276,.5937654,31,1257,84
701288,1234,"ATRION CORP","Medical Equipment",07may2020,13.69048,22.5602,1.330799,23,1068,63
4447,1380,"HESS CORP","Petroleum and Natural Gas",07may2020,8.011049,8.663195,.5208333,29,998,60
884713,20338,"Primo Water Corp CN","Candy and Soda",07may2020,6.854839,10.40458,.566142,34,1507,82
1080709,138122,"ARENA PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,6.708861,7.815528,.4627616,53,1976,117
1235010,264414,"MOMENTA PHARMACEUTICALS INC","Pharmaceutical Products",07may2020,3.353057,5.382704,.2485293,34,1711,79
1283140,264509,"HOLLY ENERGY PARTNERS LP","Transportation",07may2020,4.545455,5.32909,.2776273,23,787,41
935036,31564,"ACI WORLDWIDE, INC","Business Services",07may2020,7.826087,8.467516,.4724899,45,1362,76
1136893,165993,"Fidelity National Information Services, Inc","Business Services",07may2020,10.85595,13.55477,.8551237,52,1918,121
1029142,141496,"DYNAVAX TECHNOLOGIES CORP","Pharmaceutical Products",07may2020,8.36278,10.62843,.5674629,71,2772,148
1547459,11922,"Natural Grocers by Vitamin Cottage, Inc","Retail",07may2020,11.66078,12.50621,.9500745,66,2014,153
1439404,187576,"ZYNGA INC","Business Services",07may2020,6.231743,8.44478,.4205749,64,2791,139
1468174,183366,"Hyatt Hotels Corp","Restaurants, Hotel, Mc'el",07may2020,12.67388,19.17179,.9840651,82,3838,197
43196,5284,"GRAY TELEVISION INC","Telecommunications",07may2020,10.65089,14.3351,.9455063,36,1410,93
4281,28192,"Howmet Aerospace Inc","Aircraft",07may2020,9.218437,13.694,.5807064,46,2311,98
1130713,147868,"OVERSTOCK COM, INC","Retail",07may2020,7.682292,8.885683,.5304252,59,2094,125
706688,1076,"AARON'S INC","Business Services",07may2020,14.50382,21.85226,.9275556,95,4594,195
909494,62723,"TUCOWS INC PA","Business Services",07may2020,8.141112,10.41224,.5116818,60,2157,106
1005210,62501,"SUBURBAN PROPANE PARTNERS LP","Retail",07may2020,6.206897,7.065333,.3777399,36,1328,71
1262104,157865,"MEI Pharma, Inc","Pharmaceutical Products",07may2020,7.037037,8.986176,.7175773,38,1365,109
1239819,166583,"LUNA INNOVATIONS INC","Measuring and Control Equity",07may2020,5.391528,6.56671,.3737505,42,1511,86
1487712,186278,"AIR LEASE CORP","Business Services",07may2020,14.84962,17.47157,1.267947,79,2811,204
1352010,187697,"EPAM Systems, Inc","Business Services",07may2020,8.192771,11.96479,.6482593,34,1495,81
18926,2884,"CENTURYLINK, INC","Telecommunications",07may2020,7.916667,9.975416,.5153177,57,2110,109
1597672,20502,"RAYONIER ADVANCED MATERIALS INC","Chemicals",07may2020,5.822785,7.512223,.5171117,23,799,55
1047335,7741,"NATIONAL HEALTHCARE CORP","Healthcare",07may2020,8.159392,10.8183,.621397,43,1445,83
1707925,25124,"LINDE PLC","Chemicals",07may2020,4,6.930951,.2428869,17,799,28
1120914,144437,"PDF SOLUTIONS INC","Business Services",07may2020,4.07767,6.196872,.253066,21,955,39
1255474,155393,"WHITING PETROLEUM CORP","Petroleum and Natural Gas",07may2020,1.358696,1.381812,.1554538,10,320,36
1437402,20645,"ARDELYX, INC","Pharmaceutical Products",07may2020,3.710938,4.816807,.1812617,38,1621,61
1368265,176343,"Clean Energy Fuels Corp","Retail",07may2020,5.596107,7.3582,.2979738,46,2099,85
1590976,19391,"MALIBU BOATS, INC","Shipbuilding, Railroad Eq",07may2020,10.78167,12.25606,.6375738,80,2845,148
1510295,186989,"Marathon Petroleum Corp","Petroleum and Natural Gas",07may2020,5.853659,7.956704,.3666888,48,1801,83
1401667,170945,"PUMA BIOTECHNOLOGY, INC","Pharmaceutical Products",07may2020,4.788733,5.468677,.327746,34,1168,70
26324,3662,"CURTISS WRIGHT CORP","Aircraft",07may2020,6.535948,7.647346,.487092,20,628,40
749251,12441,"GARTNER INC","Business Services",07may2020,7.635009,11.51377,.5867329,41,1668,85
1320695,163983,"TreeHouse Foods, Inc","Food",07may2020,8.083141,10.51789,.7043945,35,1314,88
1069258,126056,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC","Business Services",07may2020,5.870021,8.368279,.4440059,28,1357,72
1031623,64568,"GULF ISLAND FABRICATION INC","Shipbuilding, Railroad Eq",07may2020,8.053691,11.6367,.4887415,48,2000,84
1044777,66686,"OneSpan Inc","Electronic Equipment",07may2020,7.494145,10.26307,.5538248,32,1186,64
1585689,5643,"Hilton Worldwide Holdings Inc","Restaurants, Hotel, Mc'el",07may2020,12.9771,16.94063,.7655933,51,2257,102
1095315,126718,"PFSWEB INC","Business Services",08may2020,13.11475,14.39489,.7642073,32,1036,55
1474439,184101,"Telenav, Inc","Telecommunications",08may2020,5.108557,6.020884,.3251803,80,2981,161
77877,8512,"PDC ENERGY, INC","Petroleum and Natural Gas",08may2020,2.083333,2.57665,.1048637,14,516,21
63296,30477,"MATTHEWS INTERNATIONAL CORP","Printing and Publishing",08may2020,5.215827,7.562698,.4925151,29,1167,76
1303313,162404,"LHC Group, Inc","Healthcare",08may2020,12.55814,15.08376,.7299831,54,1963,95
1438423,28087,"EVERSPIN TECHNOLOGIES INC","Electronic Equipment",08may2020,2.922078,3.783412,.1831607,18,661,32
1061983,158563,"CYTOKINETICS INC","Pharmaceutical Products",08may2020,6.216006,7.103626,.347526,80,2923,143
1158114,18564,"APPLIED OPTOELECTRONICS, INC","Electronic Equipment",08may2020,4.089219,4.659271,.2662441,44,1470,84
1401708,18009,"NanoString Technologies Inc","Pharmaceutical Products",08may2020,4.63138,4.947191,.2785856,49,1616,91
779152,11811,"HENRY JACK & ASSOCIATES INC","Computers",08may2020,5.219207,6.702152,.3373566,25,894,45
9389,1988,"BALL Corp","Shipping Containers",08may2020,6.164383,8.365406,.3848667,27,1152,53
1650664,26874,"Editas Medicine, Inc","Pharmaceutical Products",08may2020,4.864091,5.512809,.2647778,68,2436,117
56047,6461,"KIRBY CORP","Transportation",08may2020,5.048077,7.312253,.2964427,21,888,36
727207,21118,"Accelerate Diagnostics, Inc","Pharmaceutical Products",08may2020,8.190476,10.69002,.6024519,43,1526,86
1086600,122915,"ALLIANCE RESOURCE PARTNERS LP","Coal",08may2020,8.333333,11.22928,.5703761,47,1890,96
1070494,141846,"ACADIA PHARMACEUTICALS INC","Pharmaceutical Products",08may2020,6.090026,7.927894,.3954402,69,2907,145
95552,10195,"SUPERIOR INDUSTRIES INTERNATIONAL INC","Automobiles and Trucks",08may2020,11.71717,14.17473,.7259297,58,2226,114
1142417,149177,"NEXSTAR MEDIA GROUP, INC","Telecommunications",08may2020,7.213579,9.642134,.5941931,51,2142,132
1651561,26788,"Tabula Rasa HealthCare, Inc","Business Services",08may2020,6.457564,8.390978,.4872181,35,1395,81
1708055,135965,"Ribbon Communications Inc","Computers",08may2020,3.353293,5.572629,.303625,28,1505,82
864749,22815,"TRIMBLE INC","Measuring and Control Equity",08may2020,10.16949,11.46669,.7301902,42,1272,81
1442836,31628,"Mersana Therapeutics, Inc","Pharmaceutical Products",08may2020,6.367925,7.436762,.5649241,27,882,67
821026,1659,"Andersons, Inc","Wholesale",08may2020,7.54717,9.154437,.5291005,28,917,53
1145197,177227,"INSULET CORP","Medical Equipment",08may2020,8.87372,11.73213,.7175227,26,932,57
1726173,3424,"Biglari Holdings Inc","Restaurants, Hotel, Mc'el",08may2020,6.865672,8.300291,.6079831,23,628,46
45876,5496,"HARSCO CORP","Steel Works Etc",08may2020,6.144068,10.09842,.6561118,29,1416,92
892482,25915,"Qumu Corp","Business Services",08may2020,15.16129,25.45872,.9274033,47,2553,93
1163739,1661,"NABORS INDUSTRIES LTD","Petroleum and Natural Gas",08may2020,3.448276,4.298394,.2493948,17,586,34
1141103,144396,"CROSS COUNTRY HEALTHCARE INC","Business Services",08may2020,7.808564,11.33209,.5585647,31,1339,66
926282,30576,"ADTRAN INC","Electronic Equipment",08may2020,5.564924,7.080641,.3708907,33,1260,66
1644406,25424,"Hostess Brands, Inc","Food",08may2020,7.359307,8.950914,.6576837,17,558,41
1669779,19071,"Camping World Holdings, Inc","Retail",08may2020,8.912387,9.807016,.5185319,59,2175,115
1158463,147305,"JETBLUE AIRWAYS CORP","Transportation",08may2020,11.82482,16.02216,.8441045,81,3037,160
1261654,156633,"UNIVERSAL TECHNICAL INSTITUTE INC","Personal Services",08may2020,7.2,9.337664,.4233848,45,1610,73
742278,8901,"RPC INC","Petroleum and Natural Gas",08may2020,2.645503,4.182441,.1892915,10,464,21
1355096,174147,"Qurate Retail, Inc","Retail",08may2020,13.33333,17.6541,.8463709,50,2065,99
72207,7912,"NOBLE ENERGY INC","Petroleum and Natural Gas",08may2020,8.896797,10.22681,.5670174,50,1497,83
1114483,140073,"Integer Holdings Corp","Medical Equipment",08may2020,8.853119,10.85219,.6348495,44,1453,85
1052595,109079,"Red Lion Hotels CORP","Restaurants, Hotel, Mc'el",08may2020,12.53333,17.36672,.8975049,47,1935,100
34563,4579,"FARMER BROTHERS CO","Food",08may2020,9.399076,13.22292,.7831102,61,2499,148
27996,3863,"DELUXE CORP","Printing and Publishing",08may2020,13.37907,17.04378,.8976882,78,2772,146
729580,2124,"BEL FUSE INC NJ","Electronic Equipment",08may2020,9.498681,10.07543,.5307757,36,1082,57
1574596,18171,"New Home Co Inc","Construction",08may2020,6.236324,8.578488,.4407787,57,2569,132
7039,1712,"TRECORA RESOURCES","Petroleum and Natural Gas",08may2020,5.128205,7.951957,.3623939,18,768,35
1038133,65011,"HESKA CORP","Pharmaceutical Products",08may2020,4.8583,5.207624,.3063308,24,765,45
1671933,27885,"Trade Desk, Inc","Business Services",08may2020,5.006105,5.990693,.2563496,41,1519,65
1293818,23241,"OPGEN INC","Pharmaceutical Products",08may2020,9.339774,9.974186,.5712089,58,1816,104
1037646,65772,"METTLER TOLEDO INTERNATIONAL INC","Measuring and Control Equity",08may2020,9.973753,12.11423,.7014028,38,1209,70
101984,27828,"UNIVERSAL ELECTRONICS INC","Recreational Products",08may2020,10.6267,15.60209,.830462,39,1766,94
1526520,199356,"TripAdvisor, Inc","Business Services",08may2020,8.39107,10.78894,.5220073,109,4547,220
1492658,143421,"Wright Medical Group N V","Medical Equipment",08may2020,5.688282,5.810113,.3199174,50,1689,93
1638290,24911,"MasterCraft Boat Holdings, Inc","Shipbuilding, Railroad Eq",08may2020,12.43902,18.7389,1.17875,51,2321,146
77159,8440,"PENN VIRGINIA CORP","Petroleum and Natural Gas",08may2020,6.304729,8.109958,.4790692,36,1422,84
1604821,24176,"Natera, Inc","Healthcare",08may2020,3.521554,4.54031,.2486316,58,2447,134
49826,5878,"ILLINOIS TOOL WORKS INC","Machinery",08may2020,11.9171,20.04978,1.069322,46,2175,116
813762,13709,"ICAHN ENTERPRISES L P","Miscellaneous",08may2020,3.846154,5.471388,.2829241,27,1199,62
1527599,32365,"SYNLOGIC, INC","Pharmaceutical Products",08may2020,6.737589,7.76261,.3586303,76,2684,124
1315255,163768,"GTT Communications, Inc","Telecommunications",08may2020,5.487805,6.386261,.415912,27,952,62
1070423,116029,"PLAINS ALL AMERICAN PIPELINE LP","Wholesale",08may2020,3.806228,5.858881,.2647431,33,1527,69
1160958,185112,"INPHI Corp","Electronic Equipment",08may2020,9.090909,11.95341,.6287511,41,1673,88
1323468,163935,"GLOBAL PARTNERS LP","Wholesale",08may2020,6.850829,8.949053,.3847122,62,2489,107
1302028,161843,"Manitex International, Inc","Automobiles and Trucks",08may2020,6.527778,7.911633,.454982,47,1565,90
1069183,143912,"AXON ENTERPRISE, INC","Defense",08may2020,5.745063,7.737397,.3777517,32,1188,58
1705110,32502,"ANGI Homeservices Inc","Business Services",08may2020,10.53985,17.97271,.8576998,41,2305,110
1591698,19730,"Paylocity Holding Corp","Business Services",08may2020,7.836991,9.179511,.548677,75,2543,152
1560327,24501,"Rapid7, Inc","Business Services",08may2020,4.774305,6.24279,.3378193,55,2273,123
1124804,181104,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC","Business Services",08may2020,5.063291,8.603066,.4045997,24,1212,57
1038357,14359,"PIONEER NATURAL RESOURCES CO","Petroleum and Natural Gas",08may2020,8.793456,13.03623,.7160052,43,2112,116
1002517,61685,"Nuance Communications, Inc","Business Services",08may2020,4.72973,5.097368,.3145382,35,1102,68
1031203,65718,"GROUP 1 AUTOMOTIVE INC","Retail",08may2020,12.41259,14.18344,.9799894,71,2417,167
1020710,64223,"DXP ENTERPRISES INC","Wholesale",08may2020,9.923664,13.83521,.5904455,26,1031,44
1564708,18043,"NEWS CORP","Printing and Publishing",08may2020,4.676259,5.736658,.4739336,39,1392,115
1326732,18938,"Xencor Inc","Pharmaceutical Products",08may2020,11.69978,14.42098,.9630169,53,1782,119
58492,6649,"LEGGETT & PLATT INC","Consumer Goods",08may2020,11.11111,13.4994,.7633588,81,2688,152
1388658,28367,"iRhythm Technologies, Inc","Medical Equipment",08may2020,6.129303,6.658206,.3525099,73,2361,125
1708301,32413,"BP Midstream Partners LP","Transportation",08may2020,7.94702,10.54652,.4375192,36,1374,57
1058290,111864,"COGNIZANT TECHNOLOGY SOLUTIONS CORP","Business Services",08may2020,13.24503,16.93566,.8604105,80,3169,161
1123494,141469,"HARVARD BIOSCIENCE INC","Measuring and Control Equity",08may2020,12.17391,17.70256,.8267678,42,1820,85
1345016,196268,"YELP INC","Business Services",08may2020,10.23216,11.31559,.5306388,119,4009,188
1519061,187551,"Trinseo S A","Chemicals",08may2020,6.181015,7.938115,.4554656,28,1098,63
1579214,30998,"Emerald Holding, Inc","Business Services",08may2020,12.76276,15.29101,.7593623,85,3242,161
1286225,184797,"RealPage, Inc","Business Services",08may2020,6.050955,7.781002,.4597008,57,2065,122
1120370,179249,"BROADWIND, INC","Machinery",08may2020,4.545455,10.0836,.4384176,14,989,43
1124524,162146,"Cryoport, Inc","Medical Equipment",08may2020,6.679764,9.15921,.4712793,34,1341,69
1212458,170335,"PROOFPOINT INC","Business Services",08may2020,5.142333,5.957879,.3294538,56,1935,107
1058811,126318,"IMMERSION CORP","Business Services",08may2020,6.007509,9.322648,.4197672,48,2443,110
70487,65587,"NATIONAL RESEARCH CORP","Business Services",08may2020,6.382979,7.383948,.4251627,27,851,49
883945,25069,"USA TRUCK INC","Transportation",08may2020,9.064327,10.11711,.6495424,31,1028,66
880266,25180,"AGCO CORP DE","Machinery",08may2020,7.07457,8.527021,.5133324,37,1196,72
704415,24396,"TIVITY HEALTH, INC","Healthcare",08may2020,8.884073,12.251,.7384256,82,3567,215
1792580,11781,"Ovintiv Inc","Petroleum and Natural Gas",08may2020,2.874433,5.811756,.2451356,19,1138,48
842162,16477,"LEAR CORP","Business Supplies",08may2020,8.943089,9.796415,.7134157,55,1689,123
1539838,170750,"Diamondback Energy, Inc","Petroleum and Natural Gas",08may2020,2.497162,2.873376,.1845619,22,794,51
1677703,28719,"CONDUENT Inc","Business Services",08may2020,14.56044,22.1153,1.07024,53,2459,119
926326,142956,"OMNICELL, Inc","Computers",08may2020,8.998875,11.44244,.7572738,80,3158,209
884624,28380,"Orthofix Medical Inc","Medical Equipment",08may2020,16.98113,23.68686,1.255844,63,2584,137
14195,2393,"BRIGGS & STRATTON CORP","Machinery",08may2020,7.974482,11.0673,.5328502,50,2077,100
1370450,175654,"Willdan Group, Inc","Business Services",08may2020,12.2291,13.72624,.8494912,79,2860,177
1050915,66446,"QUANTA SERVICES, INC","Construction",08may2020,5.71211,7.485093,.4385253,75,3226,189
1062231,117861,"AMERICAN AXLE & MANUFACTURING HOLDINGS INC","Automobiles and Trucks",08may2020,11.40351,13.82332,.6010138,52,1909,83
1102934,133726,"CABOT MICROELECTRONICS CORP","Chemicals",08may2020,5.729877,11.6439,.3176399,42,2676,73
1768224,32715,"Arcturus Therapeutics Holdings Inc","Pharmaceutical Products",08may2020,9.756098,12.33544,.6325868,40,1443,74
793733,12392,"SKYWEST INC","Transportation",08may2020,13.29365,17.94121,.8593847,67,2881,138
1701108,32525,"Spero Therapeutics, Inc","Pharmaceutical Products",08may2020,4.60199,5.626507,.3024791,74,2846,153
886163,25937,"LIGAND PHARMACEUTICALS INC","Pharmaceutical Products",08may2020,10.32967,14.44208,.7525083,47,1900,99
1539029,26798,"Clearside Biomedical, Inc","Pharmaceutical Products",08may2020,9.473684,11.90022,.5727377,45,1870,90
1299130,185419,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC","Measuring and Control Equity",08may2020,6.057269,6.63648,.331824,55,1920,96
1494582,27977,"BOSTON OMAHA Corp","Business Services",08may2020,4.844961,5.716914,.3088448,25,870,47
944148,31752,"CBIZ, Inc","Business Services",08may2020,6.75,6.94872,.46618,27,790,53
1428875,20089,"SERVICEMASTER GLOBAL HOLDINGS INC","Business Services",08may2020,6.356589,8.275534,.3494467,41,1563,66
891103,26061,"IAC INTERACTIVECORP","Business Services",08may2020,9.063893,13.29982,.5856643,61,3043,134
1200375,179841,"CODEXIS, INC","Pharmaceutical Products",08may2020,11.02941,14.0272,.7965361,90,3434,195
1381531,176760,"Domtar CORP","Business Supplies",08may2020,9.130435,11.75242,.7016371,42,1407,84
61986,6994,"MANITOWOC CO INC","Machinery",08may2020,9.090909,12.04628,.7506844,38,1364,85
1580905,19516,"Installed Building Products, Inc","Construction",08may2020,12.59124,15.75301,.8525944,69,2365,128
1680062,32638,"ACM Research, Inc","Machinery",08may2020,4.237288,4.381922,.3370709,20,637,49
1591588,19172,"A-Mark Precious Metals, Inc","Wholesale",08may2020,1.501305,1.836263,.1086956,23,794,47
1093691,125604,"PLUG POWER INC","Electronic Equipment",08may2020,3.488372,4.100097,.1919194,45,1645,77
1169988,186288,"BOINGO WIRELESS, INC","Telecommunications",08may2020,3.716216,4.597264,.3799392,22,847,70
1505155,22040,"Upland Software, Inc","Business Services",08may2020,3.88007,4.260544,.3315121,22,694,54
1117297,184263,"QUINSTREET, INC","Business Services",08may2020,2.830189,4.110453,.189228,27,1173,54
1082923,121673,"STAMPS COM INC","Business Services",08may2020,8.90411,14.11272,.6695389,52,2424,115
1704720,20960,"Cannae Holdings, Inc","Restaurants, Hotel, Mc'el",08may2020,9.178744,12.53335,.6984774,38,1597,89
1580808,19849,"A10 Networks, Inc","Computers",08may2020,5.6621,7.359694,.3794643,62,2308,119
1597033,19649,"Sabre Corp","Business Services",08may2020,9.310059,12.93511,.5369594,112,4842,201
310354,10008,"STANDEX INTERNATIONAL CORP DE","Machinery",08may2020,5.698529,9.755596,.3423016,31,1425,50
794172,12433,"MERIDIAN BIOSCIENCE INC","Pharmaceutical Products",08may2020,10.30445,11.52037,1.21594,44,1298,137
1514705,186773,"SunCoke Energy, Inc","Steel Works Etc",08may2020,7.300885,9.151011,.5885673,33,1135,73
1600470,20513,"Montage Resources Corp","Petroleum and Natural Gas",08may2020,4.234528,6.505088,.3392056,26,1189,62
1124941,160598,"BEACON ROOFING SUPPLY INC","Wholesale",08may2020,4.618474,5.878468,.4256568,23,801,58
1324272,163891,"Ruths Hospitality Group, Inc","Restaurants, Hotel, Mc'el",08may2020,15.40284,19.51043,1.123595,65,2431,140
1174922,149318,"WYNN RESORTS LTD","Entertainment",08may2020,11.64659,16.18317,.8976194,58,2488,138
1437352,27874,"EVERBRIDGE, INC","Business Services",08may2020,5.597964,6.918213,.4339381,44,1674,105
1337298,287462,"FutureFuel Corp","Chemicals",08may2020,9.408602,10.71112,.6786663,35,1089,69
1647513,26411,"Noble Midstream Partners LP","Transportation",08may2020,7.142857,8.953268,.5240937,36,1230,72
1694426,166563,"Delek US Holdings, Inc","Petroleum and Natural Gas",08may2020,5.201698,6.430349,.3194996,49,1912,95
1040161,135044,"PIXELWORKS, INC","Electronic Equipment",08may2020,7.124352,8.157271,.4339441,55,1861,99
1511737,187462,"Ubiquiti Inc","Electronic Equipment",08may2020,4.45236,5.451812,.2856713,50,1813,95
874499,26069,"GULFPORT ENERGY CORP","Petroleum and Natural Gas",08may2020,5.778491,7.358382,.4012716,36,1412,77
1109116,137943,"ENTRAVISION COMMUNICATIONS CORP","Telecommunications",08may2020,8.076358,10.64865,.5432985,55,2254,115
867773,165051,"SUNPOWER CORP","Electronic Equipment",08may2020,7.012195,8.779891,.4567573,69,2941,153
1594466,20298,"Parsley Energy, Inc","Petroleum and Natural Gas",08may2020,5.048077,6.593979,.2939754,42,1772,79
854775,16710,"DIGI INTERNATIONAL INC","Computers",08may2020,7.991361,11.1946,.6162938,37,1326,73
1509589,187698,"Bonanza Creek Energy, Inc","Petroleum and Natural Gas",08may2020,3.719008,5.705446,.4101014,18,793,57
78890,28590,"BRINKS CO","Business Services",08may2020,4.005525,7.128493,.3757409,29,1347,71
945983,61028,"Wayside Technology Group, Inc","Wholesale",08may2020,5.15695,5.603539,.4494067,23,798,64
1071255,117036,"GOLDEN ENTERTAINMENT, INC","Entertainment",08may2020,12.32877,15.6043,.910596,45,1885,110
866706,23224,"ESCO TECHNOLOGIES INC","Measuring and Control Equity",08may2020,9.090909,13.97825,.5785698,25,1208,50
1668673,32219,"PetIQ, Inc","Pharmaceutical Products",08may2020,6.818182,10.02273,.5833333,33,1323,77
1606745,20699,"Liberty TripAdvisor Holdings, Inc","Business Services",08may2020,16.49694,20.87017,1.073503,81,3305,170
883984,25110,"ICU MEDICAL INC DE","Medical Equipment",08may2020,14.28571,15.20504,1.020059,75,2221,149
832428,14535,"E W SCRIPPS Co","Telecommunications",08may2020,5.122951,6.698488,.477327,25,842,60
1274494,175404,"FIRST SOLAR, INC","Electronic Equipment",08may2020,5.256242,8.33468,.3555268,40,2063,88
1575189,26381,"Match Group, Inc","Business Services",08may2020,7.70751,9.962292,.5352147,39,1638,88
1564902,186392,"SeaWorld Entertainment, Inc","Entertainment",08may2020,12.13064,14.75062,.8546183,78,3055,177
1339605,165856,"H&E Equipment Services, Inc","Wholesale",08may2020,6.319703,7.519409,.3756574,34,1201,60
1671013,264397,"Cardtronics plc","Business Services",08may2020,5.725699,7.18274,.3886184,43,1608,87
1167419,148170,"Riot Blockchain, Inc","Business Services",08may2020,3.892215,3.606143,.3499222,13,371,36
1426800,185289,"ASSEMBLY BIOSCIENCES, INC","Pharmaceutical Products",08may2020,6.750241,7.226312,.4291308,70,2307,137
1383312,176928,"BROADRIDGE FINANCIAL SOLUTIONS, INC","Computers",08may2020,5.206738,6.732434,.3988036,34,1283,76
